feature_filepath,feature_type,filepath,subset_filepath,label,split,channel,dataset,speaker_id,attack_id,attack_category,shape
data/features/mfcc/train/LA_train_LA_T_3680444.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3680444.flac,data/subset_raw/LA_train_LA_T_3680444.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2054424.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2054424.flac,data/subset_raw/LA_train_LA_T_2054424.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2054424.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2054424.flac,data/subset_raw/LA_train_LA_T_2054424.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7357748.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7357748.flac,data/subset_raw/LA_train_LA_T_7357748.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7357748.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7357748.flac,data/subset_raw/LA_train_LA_T_7357748.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1873366.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1873366.flac,data/subset_raw/LA_train_LA_T_1873366.flac,bonafide,train,clean,LA,LA_0083,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1873366.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1873366.flac,data/subset_raw/LA_train_LA_T_1873366.flac,bonafide,train,clean,LA,LA_0083,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7514330.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7514330.flac,data/subset_raw/LA_train_LA_T_7514330.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7514330.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7514330.flac,data/subset_raw/LA_train_LA_T_7514330.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7179987.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7179987.flac,data/subset_raw/LA_train_LA_T_7179987.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7179987.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7179987.flac,data/subset_raw/LA_train_LA_T_7179987.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7121055.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7121055.flac,data/subset_raw/LA_train_LA_T_7121055.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7121055.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7121055.flac,data/subset_raw/LA_train_LA_T_7121055.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9378967.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9378967.flac,data/subset_raw/LA_train_LA_T_9378967.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9378967.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9378967.flac,data/subset_raw/LA_train_LA_T_9378967.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7839297.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7839297.flac,data/subset_raw/LA_train_LA_T_7839297.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7839297.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7839297.flac,data/subset_raw/LA_train_LA_T_7839297.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_1991708.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1991708.flac,data/subset_raw/LA_test_LA_T_1991708.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_1991708.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1991708.flac,data/subset_raw/LA_test_LA_T_1991708.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6105178.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6105178.flac,data/subset_raw/LA_train_LA_T_6105178.flac,bonafide,train,clean,LA,LA_0079,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6105178.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6105178.flac,data/subset_raw/LA_train_LA_T_6105178.flac,bonafide,train,clean,LA,LA_0079,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9772981.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9772981.flac,data/subset_raw/LA_val_LA_T_9772981.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9772981.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9772981.flac,data/subset_raw/LA_val_LA_T_9772981.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7223058.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7223058.flac,data/subset_raw/LA_train_LA_T_7223058.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7223058.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7223058.flac,data/subset_raw/LA_train_LA_T_7223058.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5114581.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5114581.flac,data/subset_raw/LA_train_LA_T_5114581.flac,bonafide,train,clean,LA,LA_0094,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5114581.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5114581.flac,data/subset_raw/LA_train_LA_T_5114581.flac,bonafide,train,clean,LA,LA_0094,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6877652.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6877652.flac,data/subset_raw/LA_train_LA_T_6877652.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6877652.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6877652.flac,data/subset_raw/LA_train_LA_T_6877652.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_6946670.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6946670.flac,data/subset_raw/LA_val_LA_T_6946670.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_6946670.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6946670.flac,data/subset_raw/LA_val_LA_T_6946670.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9251617.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9251617.flac,data/subset_raw/LA_train_LA_T_9251617.flac,bonafide,train,clean,LA,LA_0092,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9251617.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9251617.flac,data/subset_raw/LA_train_LA_T_9251617.flac,bonafide,train,clean,LA,LA_0092,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7826829.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7826829.flac,data/subset_raw/LA_train_LA_T_7826829.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7826829.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7826829.flac,data/subset_raw/LA_train_LA_T_7826829.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2147294.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2147294.flac,data/subset_raw/LA_train_LA_T_2147294.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2147294.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2147294.flac,data/subset_raw/LA_train_LA_T_2147294.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_8172146.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8172146.flac,data/subset_raw/LA_val_LA_T_8172146.flac,bonafide,val,clean,LA,LA_0089,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_8172146.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8172146.flac,data/subset_raw/LA_val_LA_T_8172146.flac,bonafide,val,clean,LA,LA_0089,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9276467.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9276467.flac,data/subset_raw/LA_train_LA_T_9276467.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9276467.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9276467.flac,data/subset_raw/LA_train_LA_T_9276467.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1410416.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1410416.flac,data/subset_raw/LA_train_LA_T_1410416.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1410416.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1410416.flac,data/subset_raw/LA_train_LA_T_1410416.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1831818.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1831818.flac,data/subset_raw/LA_train_LA_T_1831818.flac,bonafide,train,clean,LA,LA_0084,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1831818.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1831818.flac,data/subset_raw/LA_train_LA_T_1831818.flac,bonafide,train,clean,LA,LA_0084,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_6034182.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6034182.flac,data/subset_raw/LA_test_LA_T_6034182.flac,bonafide,test,clean,LA,LA_0086,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_6034182.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6034182.flac,data/subset_raw/LA_test_LA_T_6034182.flac,bonafide,test,clean,LA,LA_0086,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_7579441.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7579441.flac,data/subset_raw/LA_test_LA_T_7579441.flac,bonafide,test,clean,LA,LA_0097,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_7579441.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7579441.flac,data/subset_raw/LA_test_LA_T_7579441.flac,bonafide,test,clean,LA,LA_0097,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8589988.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8589988.flac,data/subset_raw/LA_train_LA_T_8589988.flac,bonafide,train,clean,LA,LA_0084,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8589988.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8589988.flac,data/subset_raw/LA_train_LA_T_8589988.flac,bonafide,train,clean,LA,LA_0084,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_9969620.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969620.flac,data/subset_raw/LA_val_LA_T_9969620.flac,bonafide,val,clean,LA,LA_0089,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_9969620.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969620.flac,data/subset_raw/LA_val_LA_T_9969620.flac,bonafide,val,clean,LA,LA_0089,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_3470152.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3470152.flac,data/subset_raw/LA_test_LA_T_3470152.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_3470152.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3470152.flac,data/subset_raw/LA_test_LA_T_3470152.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6093991.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6093991.flac,data/subset_raw/LA_train_LA_T_6093991.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_6093991.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6093991.flac,data/subset_raw/LA_train_LA_T_6093991.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7214355.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7214355.flac,data/subset_raw/LA_train_LA_T_7214355.flac,bonafide,train,clean,LA,LA_0090,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7214355.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7214355.flac,data/subset_raw/LA_train_LA_T_7214355.flac,bonafide,train,clean,LA,LA_0090,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2127844.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2127844.flac,data/subset_raw/LA_train_LA_T_2127844.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2127844.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2127844.flac,data/subset_raw/LA_train_LA_T_2127844.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1636151.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1636151.flac,data/subset_raw/LA_train_LA_T_1636151.flac,bonafide,train,clean,LA,LA_0092,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1636151.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1636151.flac,data/subset_raw/LA_train_LA_T_1636151.flac,bonafide,train,clean,LA,LA_0092,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1363347.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1363347.flac,data/subset_raw/LA_train_LA_T_1363347.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1363347.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1363347.flac,data/subset_raw/LA_train_LA_T_1363347.flac,bonafide,train,clean,LA,LA_0095,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8925615.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8925615.flac,data/subset_raw/LA_train_LA_T_8925615.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8925615.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8925615.flac,data/subset_raw/LA_train_LA_T_8925615.flac,bonafide,train,clean,LA,LA_0096,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_6450026.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6450026.flac,data/subset_raw/LA_test_LA_T_6450026.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_6450026.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6450026.flac,data/subset_raw/LA_test_LA_T_6450026.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_9213454.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9213454.flac,data/subset_raw/LA_train_LA_T_9213454.flac,bonafide,train,clean,LA,LA_0081,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_9213454.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9213454.flac,data/subset_raw/LA_train_LA_T_9213454.flac,bonafide,train,clean,LA,LA_0081,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_3068473.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3068473.flac,data/subset_raw/LA_val_LA_T_3068473.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_3068473.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3068473.flac,data/subset_raw/LA_val_LA_T_3068473.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5683238.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5683238.flac,data/subset_raw/LA_train_LA_T_5683238.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5683238.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5683238.flac,data/subset_raw/LA_train_LA_T_5683238.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[20, 400]"
data/features/logmel/val/LA_val_LA_T_1923872.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1923872.flac,data/subset_raw/LA_val_LA_T_1923872.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[80, 400]"
data/features/mfcc/val/LA_val_LA_T_1923872.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1923872.flac,data/subset_raw/LA_val_LA_T_1923872.flac,bonafide,val,clean,LA,LA_0082,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_5399126.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5399126.flac,data/subset_raw/LA_train_LA_T_5399126.flac,bonafide,train,clean,LA,LA_0080,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_5399126.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5399126.flac,data/subset_raw/LA_train_LA_T_5399126.flac,bonafide,train,clean,LA,LA_0080,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_3849267.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3849267.flac,data/subset_raw/LA_train_LA_T_3849267.flac,bonafide,train,clean,LA,LA_0079,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_3849267.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3849267.flac,data/subset_raw/LA_train_LA_T_3849267.flac,bonafide,train,clean,LA,LA_0079,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_1482834.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1482834.flac,data/subset_raw/LA_train_LA_T_1482834.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_1482834.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1482834.flac,data/subset_raw/LA_train_LA_T_1482834.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8490726.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8490726.flac,data/subset_raw/LA_train_LA_T_8490726.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8490726.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8490726.flac,data/subset_raw/LA_train_LA_T_8490726.flac,bonafide,train,clean,LA,LA_0091,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_6724576.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6724576.flac,data/subset_raw/LA_test_LA_T_6724576.flac,bonafide,test,clean,LA,LA_0097,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_6724576.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6724576.flac,data/subset_raw/LA_test_LA_T_6724576.flac,bonafide,test,clean,LA,LA_0097,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4043474.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4043474.flac,data/subset_raw/LA_train_LA_T_4043474.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4043474.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4043474.flac,data/subset_raw/LA_train_LA_T_4043474.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_7344886.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7344886.flac,data/subset_raw/LA_train_LA_T_7344886.flac,bonafide,train,clean,LA,LA_0083,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_7344886.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7344886.flac,data/subset_raw/LA_train_LA_T_7344886.flac,bonafide,train,clean,LA,LA_0083,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2707835.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2707835.flac,data/subset_raw/LA_train_LA_T_2707835.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2707835.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2707835.flac,data/subset_raw/LA_train_LA_T_2707835.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_8898922.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8898922.flac,data/subset_raw/LA_train_LA_T_8898922.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_8898922.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8898922.flac,data/subset_raw/LA_train_LA_T_8898922.flac,bonafide,train,clean,LA,LA_0087,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_2066209.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2066209.flac,data/subset_raw/LA_train_LA_T_2066209.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_2066209.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2066209.flac,data/subset_raw/LA_train_LA_T_2066209.flac,bonafide,train,clean,LA,LA_0098,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_1861398.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1861398.flac,data/subset_raw/LA_test_LA_T_1861398.flac,bonafide,test,clean,LA,LA_0086,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_1861398.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1861398.flac,data/subset_raw/LA_test_LA_T_1861398.flac,bonafide,test,clean,LA,LA_0086,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_4615562.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4615562.flac,data/subset_raw/LA_train_LA_T_4615562.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[80, 400]"
data/features/mfcc/train/LA_train_LA_T_4615562.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4615562.flac,data/subset_raw/LA_train_LA_T_4615562.flac,bonafide,train,clean,LA,LA_0085,-,bonafide,"[20, 400]"
data/features/logmel/test/LA_test_LA_T_4270225.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4270225.flac,data/subset_raw/LA_test_LA_T_4270225.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/test/LA_test_LA_T_4270225.npy,mfcc,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4270225.flac,data/subset_raw/LA_test_LA_T_4270225.flac,bonafide,test,clean,LA,LA_0093,-,bonafide,"[20, 400]"
data/features/logmel/train/LA_train_LA_T_6271185.npy,logmel,data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6271185.flac,data/subset_raw/LA_train_LA_T_6271185.flac,bonafide,train,clean,LA,LA_0088,-,bonafide,"[80, 400]"
